Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
76,2012-04-23,17.129854202270508,17.278771788943867,16.67801281396368,17.09719576997358,966529200
77,2012-04-24,16.787668228149414,17.009693918065576,16.629463182640972,16.85748160914432,1076149200
78,2012-04-25,18.277435302734375,18.517140070069424,18.157583719165544,18.44642734772828,905777600
79,2012-04-26,18.20852279663086,18.417964649403647,18.041628595792027,18.405379095886758,536068400
80,2012-04-27,18.06769371032715,18.162977460731582,17.99278687280625,18.12971895928888,406722400
81,2012-04-30,17.49779510498047,17.92986272031784,17.46843148842902,17.91188450604233,506144800
82,2012-05-01,17.442359924316406,17.880717804991026,17.415393409732452,17.525357325926066,610999200
83,2012-05-02,17.55772590637207,17.600273558892155,17.344389169889876,17.385738274448865,427389200
84,2012-05-03,17.433076858520508,17.72012344082847,17.387533644713844,17.693156916845833,390549600
85,2012-05-04,16.93659210205078,17.329406969063992,16.93419500628786,17.291055037054715,529992400
86,2012-05-07,17.06332778930664,17.16190630637607,16.816132604580783,16.824223199060086,460118400
87,2012-05-08,17.02437973022461,17.12385598059548,16.741229660661762,17.066327296012787,497252000
88,2012-05-09,17.054336547851562,17.19816061514222,16.804745888235185,16.890140378060014,480704000
89,2012-05-10,17.09449577331543,17.255097983290455,17.032174486104005,17.21614597863528,333200000
90,2012-05-11,16.980335235595703,17.21284868205054,16.90962252354682,16.92909852305682,399546000
91,2012-05-14,16.725954055786133,17.004310039414634,16.707377361119573,16.85629335581033,352626400
92,2012-05-15,16.57463836669922,16.875766716060028,16.53209071771497,16.822732973435784,476336000
93,2012-05-16,16.36219596862793,16.686096628571466,16.21118218453209,16.601001356555948,560896000
94,2012-05-17,15.88399600982666,16.40475319993593,15.88399600982666,16.339133886298985,717220000
95,2012-05-18,15.891778945922852,16.28219665223256,15.646083071881433,15.999046563174872,732292400
96,2012-05-21,16.8176326751709,16.825424033927924,16.001740276435005,16.015225135799447,631106000
97,2012-05-22,16.688491821289062,17.195165315921436,16.556954048946796,17.065424564519798,694870400
98,2012-05-23,17.09569549560547,17.162812572697135,16.576436258902948,16.704376836942426,584897600
99,2012-05-24,16.938688278198242,17.273675176900113,16.816138769739872,17.25479764959306,496230000
100,2012-05-25,16.847900390625,16.95456954701255,16.733441473461955,16.916816090567135,328507200
101,2012-05-29,17.146928787231445,17.198765574387032,16.938387891519568,17.105880529402366,380508800
102,2012-05-30,17.353675842285156,17.37824527188562,16.97584205246018,17.054944606416132,529429600
103,2012-05-31,17.310527801513672,17.423487317763836,17.122659856785337,17.400714912276506,491674400
104,2012-06-01,16.808948516845703,17.158318010181087,16.794866779919545,17.053746711727957,520987600
105,2012-06-04,16.907821655273438,17.004003092377868,16.43470742883522,16.824225767079707,556995600
106,2012-06-05,16.86407470703125,16.97314092493013,16.72924211921823,16.81733295661565,388214400
107,2012-06-06,17.122665405273438,17.194275850652705,16.94408494687293,17.012101348313028,401455600
108,2012-06-07,17.13045310974121,17.298245015378214,17.093898198839966,17.297347304600084,379766800
109,2012-06-08,17.388134002685547,17.395925363918593,17.048952957362225,17.126856968508186,347516400
110,2012-06-11,17.113967895507812,17.633225378664825,17.09778670476992,17.60985450339515,591264800
111,2012-06-12,17.263484954833984,17.277267452593,16.98003563891089,17.212549080438624,435380400
112,2012-06-13,17.14363670349121,17.33300246657301,17.090302123314633,17.214349427703723,293580000
113,2012-06-14,17.124752044677734,17.18378010271662,16.99681151322081,17.11606297627741,345573200
114,2012-06-15,17.20265769958496,17.217339506277334,17.06542641237718,17.108873358808207,335255200
115,2012-06-18,17.55173110961914,17.614953307009493,17.09000216315126,17.10768114355493,440412000
116,2012-06-19,17.60057258605957,17.678175758214344,17.47143185687764,17.480420165562755,361404400
117,2012-06-20,17.550527572631836,17.655697304060887,17.40250937265333,17.624535072424333,358943200
118,2012-06-21,17.308734893798828,17.624844341808675,17.301842842445314,17.541547652429575,326351200
119,2012-06-22,17.441455841064453,17.44415217174568,17.241303294116022,17.349769396528924,284471600
120,2012-06-25,17.101980209350586,17.37254626153843,17.089994736352786,17.297637855400513,304382400
121,2012-06-26,17.139738082885742,17.213446360594002,16.998911139027616,17.11876269961537,276536400
122,2012-06-27,17.213743209838867,17.280860266482282,17.136439300023483,17.228724252785142,202997200
123,2012-06-28,17.05044937133789,17.198766857587227,16.947377463472794,17.128953450204467,282836400
124,2012-06-29,17.498394012451172,17.498394012451172,17.206254050687214,17.31861508207428,421500800
125,2012-07-02,17.75368309020996,17.782147401881474,17.48641331686212,17.520271894029737,400092000
126,2012-07-03,17.960124969482422,17.977803947810223,17.798026596416904,17.82439304517751,241712800
127,2012-07-05,18.275638580322266,18.407475644446183,17.967318944366305,17.994584708016443,484383200
128,2012-07-06,18.15398406982422,18.230689514437866,18.025144205986358,18.190239733923757,418930400
129,2012-07-09,18.393991470336914,18.39429070723756,18.100953734145065,18.136609331044614,379405600
130,2012-07-10,18.223796844482422,18.573164618970708,18.13690295597402,18.516234416188794,511957600
131,2012-07-11,18.11054039001465,18.207320315286353,17.894507370315885,18.161177029487163,469322000
132,2012-07-12,17.944843292236328,18.081773753580414,17.75847314298761,17.984993836294297,428041600
133,2012-07-13,18.12671661376953,18.193233597661656,17.97780069195503,18.066192367191586,311427200
134,2012-07-16,18.18484878540039,18.32597337514743,18.128217807180736,18.131214976499905,301260400
135,2012-07-17,18.18574333190918,18.32237453217855,18.072182168347897,18.301099916236673,293624800
136,2012-07-18,18.165369033813477,18.227691900532776,18.084467881664978,18.175256650149997,252700000
137,2012-07-19,18.406875610351562,18.437737014963506,18.157582477348853,18.31578758096622,436861600
138,2012-07-20,18.106645584106445,18.410470222775125,18.0886673687481,18.368221816732316,397471200
139,2012-07-23,18.092554092407227,18.154577707284822,17.609550792235574,17.810002602474782,487975600
140,2012-07-24,18.005373001098633,18.267848578019937,17.93316089358141,18.19893287712149,565132400
141,2012-07-25,17.227827072143555,17.40251096687535,17.07891114814264,17.212546791915695,877312800
142,2012-07-26,17.22513771057129,17.390532529208063,17.089704990872733,17.371355761761173,406632800
143,2012-07-27,17.533153533935547,17.55322960896763,17.12655620753259,17.229029640730776,403936400
144,2012-07-30,17.828887939453125,17.961024220276823,17.612853321316845,17.70573996610005,379142400
145,2012-07-31,18.300199508666992,18.328366170371492,18.059297901673258,18.07457817963123,462327600
146,2012-08-01,18.18185043334961,18.469196222171863,18.067690773718112,18.454514413995373,384501600
147,2012-08-02,18.21121597290039,18.298108283525337,17.985295325196624,18.062900091009006,332158400
148,2012-08-03,18.448223114013672,18.516538730101068,18.324175832108516,18.386199473061094,344920800
149,2012-08-06,18.653467178344727,18.722981334555524,18.435037092686326,18.495860579198435,302103200
150,2012-08-07,18.604326248168945,18.72687411836911,18.51833167307321,18.660056301515787,290446800
151,2012-08-08,18.572874069213867,18.69332574187771,18.490175858125326,18.558790730286038,244706000
152,2012-08-09,18.678789138793945,18.708881476880556,18.590620597034484,18.592124812171953,221642400
153,2012-08-10,18.707983016967773,18.709787754173806,18.617709194105494,18.61800971579519,194938800
154,2012-08-13,18.957738876342773,18.957738876342773,18.75462001594375,18.758833746762924,278832400
155,2012-08-14,19.008596420288086,19.21683222176927,18.96406135927596,19.014013845615448,340169200
156,2012-08-15,18.982717514038086,19.07810823197541,18.890036312256267,18.99686131693524,257342400
157,2012-08-16,19.14851951599121,19.161157493809593,18.972783484659058,18.994149445378213,254534000
158,2012-08-17,19.5026912689209,19.505098655029027,19.22283986565179,19.258648528710065,442761200
159,2012-08-20,20.015457153320312,20.015457153320312,19.556559131374403,19.55986968968366,613384800
160,2012-08-21,19.74193000793457,20.308255845852656,19.569504499766488,20.186083344809205,812719600
161,2012-08-22,20.127399444580078,20.131311046394288,19.502697028629775,19.692575244551076,565322800
162,2012-08-23,19.939634323120117,20.158399642146527,19.89509765305335,20.044352468330693,420128800
163,2012-08-24,19.9573917388916,20.14576583772197,19.726589434157425,19.845751929500835,437340400
164,2012-08-27,20.33232879638672,20.488503628830404,20.267931989318896,20.462022368396088,427008400
165,2012-08-28,20.30585479736328,20.34497405164201,20.181575391762397,20.311270617218646,267416800
166,2012-08-29,20.26582145690918,20.39220605379791,20.239642329926266,20.31938501138067,202806800
167,2012-08-30,19.976940155029297,20.20804445888795,19.94624677789084,20.180661640255444,302699600
168,2012-08-31,20.018171310424805,20.11927836405905,19.77773792049221,20.07865490820238,338321200
169,2012-09-04,20.31096076965332,20.316076065405404,19.995901620733125,20.033817163516318,367892000
170,2012-09-05,20.1683292388916,20.3524895478695,20.149370661959022,20.329018325007723,336375200
171,2012-09-06,20.35008430480957,20.41087003757695,20.185483598717322,20.25680044683011,391196400
172,2012-09-07,20.475563049316406,20.536949812480167,20.33503464159632,20.403641958896284,329666400
173,2012-09-10,19.94293785095215,20.561319646346703,19.92367875717346,20.475860631838245,487998000
174,2012-09-11,19.87824058532715,20.164411049055527,19.755164947689284,20.014254721327887,503983200
175,2012-09-12,20.155080795288086,20.158391353604202,19.74011838103463,20.066611749024943,712233200
176,2012-09-13,20.5519962310791,20.62782732053533,20.30494334354855,20.38318182019601,598360000
177,2012-09-14,20.8017578125,20.973280138679662,20.699745981722277,20.762037529413178,600474000
178,2012-09-17,21.057537078857422,21.05813812214392,20.901963291711034,21.04459697045399,398031200
179,2012-09-18,21.121631622314453,21.134269601926807,20.956428287091846,21.060545375742084,373503200
180,2012-09-19,21.127349853515625,21.18422236960513,21.05121823903914,21.071981552720693,326874800
181,2012-09-20,21.025041580200195,21.065967172213913,20.872175671226007,21.038883256317927,336568400
182,2012-09-21,21.06686019897461,21.21671600897172,21.044893196284466,21.136672808811653,571589200
183,2012-09-24,20.78700828552246,20.917306094058752,20.552595010104493,20.66874901868361,639766400
184,2012-09-25,20.267929077148438,20.846892786006446,20.251678411592152,20.710877029477412,518789600
185,2012-09-26,20.016374588012695,20.24236213739592,19.896609431099893,20.1235001528596,576503200
186,2012-09-27,20.50204086303711,20.527618946574822,19.87101944977895,19.989580841648436,594090000
187,2012-09-28,20.074138641357422,20.495722226929843,20.063605921931043,20.424705920635713,535110800
188,2012-10-01,19.842130661010742,20.364522354607136,19.75516582045172,20.196309011920338,543594800
189,2012-10-02,19.899911880493164,20.051574079167505,19.579134727267704,19.914957248865026,627992400
190,2012-10-03,20.20504379272461,20.217382860684513,19.9396365156241,20.006741246248435,424281200
191,2012-10-04,20.065114974975586,20.28929771052793,20.027501554527962,20.19902228731815,370725600
192,2012-10-05,19.637510299682617,20.041038529079273,19.598090540152914,20.01696626449468,594006000
193,2012-10-08,19.203596115112305,19.486157258740846,19.141606676849133,19.465694460477682,637994000
194,2012-10-09,19.133777618408203,19.27340286737199,18.76365066070296,19.21803456665896,838597200
195,2012-10-10,19.28603744506836,19.40851043971922,19.168379224157793,19.2508298138593,510356000
196,2012-10-11,18.900571823120117,19.475323651854755,18.900571823120117,19.454259810508077,546081200
197,2012-10-12,18.94901466369629,19.11963381880252,18.81631105495451,18.94450041075102,460014800
198,2012-10-15,19.100971221923828,19.112104982812774,18.772671518806327,19.028450711838016,432502000
199,2012-10-16,19.55325698852539,19.568604486321725,18.987834277826604,19.119335817321964,549771600
200,2012-10-17,19.397384643554688,19.64353442738313,19.37902871289803,19.525575636435942,389037600
201,2012-10-18,19.03717803955078,19.3206405846924,18.95773588747444,19.24631533452796,476624400
202,2012-10-19,18.351091384887695,19.010999864057887,18.34447026720195,18.989334988445854,744086000
203,2012-10-22,19.079010009765625,19.11963346431702,18.37877691218721,18.428729394101165,546730800
204,2012-10-23,18.457012176513672,19.075095085365728,18.40706131036614,18.987828116266463,707145600
205,2012-10-24,18.561431884765625,18.853922989850382,18.37516472688994,18.700155557903,558527200
206,2012-10-25,18.342063903808594,18.71700721263124,18.221998284627812,18.656822535163126,656325600
207,2012-10-26,18.175357818603516,18.47627480174226,17.784167026177244,18.338754811562772,1018432800
208,2012-10-31,17.914161682128906,18.113969994461353,17.684863680730174,17.90092105279827,510003200
209,2012-11-01,17.95088005065918,18.14527100895192,17.879563189249154,18.001433592119287,361298000
210,2012-11-02,17.35686683654785,17.96321349802852,17.295179541024567,17.931316417357785,599373600
211,2012-11-05,17.592182159423828,17.6869702230075,17.38093793925695,17.559081387228364,529135600
212,2012-11-06,17.538925170898438,17.776348604888877,17.45587349362604,17.761002710690576,374917200
213,2012-11-07,16.86783218383789,17.36782066031637,16.799815579265413,17.346660620532564,793648800
214,2012-11-08,16.25569725036621,16.995706374705193,16.18133438765181,16.947338710102624,1056146000
215,2012-11-09,16.537126541137695,16.773517794224798,16.133870114385513,16.336405624855256,929913600
216,2012-11-12,16.409263610839844,16.76203764455802,16.28290549131959,16.75145681287069,515802000
217,2012-11-13,16.411376953125,16.64051310129091,16.21367817083313,16.290762921295507,532949200
218,2012-11-14,16.229393005371094,16.548914919382927,16.20823296653221,16.4899680590698,477170400
219,2012-11-15,15.889018058776855,16.308597854570774,15.798331918232208,16.24904718670062,789910800
220,2012-11-16,15.951284408569336,16.021415879164152,15.28836030989875,15.876316173491611,1266893600
221,2012-11-19,17.101505279541016,17.155009981299727,16.32008349472808,16.34517300562157,823317600
222,2012-11-20,16.955799102783203,17.289529453190493,16.764449821086345,17.288320261857024,642754000
223,2012-11-21,16.979679107666016,17.151077520107066,16.8255096517615,17.056763835618273,373002000
224,2012-11-23,17.27592658996582,17.29104229036928,17.00688875584902,17.145035247275313,272826400
225,2012-11-26,17.820959091186523,17.835165880267013,17.34273435461947,17.408936377326704,630579600
226,2012-11-27,17.67737579345703,17.847868615024236,17.535903576210487,17.821568288756552,533330000
227,2012-11-28,17.621747970581055,17.708202733566136,17.298900326291523,17.450347915842432,520864400
228,2012-11-29,17.815820693969727,17.96364073552121,17.69158069596095,17.84181912072666,514698800
229,2012-11-30,17.692489624023438,17.786804972269568,17.613893769553048,17.738135404758292,391319600
230,2012-12-03,17.71999168395996,17.973917041069956,17.699133535391667,17.945501849665114,364280000
231,2012-12-04,17.407413482666016,17.587276170313505,17.294961969726664,17.587276170313505,557068400
232,2012-12-05,16.287132263183594,17.207909659153103,16.286526860319583,17.197632340133655,1044638000
233,2012-12-06,16.542573928833008,16.72606271586133,15.677717724747643,15.98938083238382,1177212400
234,2012-12-07,16.119667053222656,16.783195204246905,16.021422253584255,16.72878319657272,787040800
235,2012-12-10,16.01598358154297,16.278673626689628,15.766894925505929,15.870278398004649,630484400
236,2012-12-11,16.365726470947266,16.61269852695959,16.24420517684205,16.316755034504084,592345600
237,2012-12-12,16.293481826782227,16.565543444837218,16.2109565285005,16.558590190412172,487144000
238,2012-12-13,16.01205062866211,16.252373020107154,15.894458763294649,16.056185314962246,625259600
239,2012-12-14,15.41048812866211,15.662598871805233,15.28322437295831,15.560424625519076,1009579200
240,2012-12-17,15.683759689331055,15.719128134059838,15.1517283903873,15.384492083675193,757607200
241,2012-12-18,16.139314651489258,16.169542824576585,15.726686527821085,15.870275193209517,625685200
242,2012-12-19,15.909873962402344,16.133267637744645,15.88538823973628,16.065856426849663,449369200
243,2012-12-20,15.7714262008667,16.027466440225684,15.685273326768247,16.021420482884754,481689600
244,2012-12-21,15.69887924194336,15.70915656412718,15.424095676605404,15.491506902666915,596268400
245,2012-12-24,15.724262237548828,15.847596495379433,15.680127571590228,15.729704404457395,175753200
246,2012-12-26,15.507523536682129,15.702803899187598,15.450693158949491,15.688897391779243,302436400
247,2012-12-27,15.569799423217773,15.605771661963706,15.255416069639649,15.52385014311784,455120400
248,2012-12-28,15.404440879821777,15.552262490246754,15.360004312754507,15.425602533631688,354278400
249,2012-12-31,16.087017059326172,16.18465805931715,15.386609450918801,15.432859006444364,659492400
250,2013-01-02,16.5966796875,16.777147887033934,16.37298571691673,16.74147754487389,560518000
251,2013-01-03,16.38719367980957,16.616027941477572,16.353941718276,16.561917828610618,352965200
252,2013-01-04,15.930729866027832,16.28229455360415,15.895361425559708,16.232113923922267,594333600
253,2013-01-07,15.837027549743652,16.00026360347579,15.574033977297454,15.779591745055503,484156400
254,2013-01-08,15.879645347595215,16.078553314935718,15.756916445371395,15.997539098187769,458707200
255,2013-01-09,15.631467819213867,15.870579419404931,15.597912346561793,15.794703852449203,407604400
256,2013-01-10,15.82523250579834,15.982724428713793,15.583700978773502,15.977585769195578,601146000
257,2013-01-11,15.728195190429688,15.879944648680437,15.689501072368962,15.749355229040415,350506800
258,2013-01-14,15.167449951171875,15.341266798466512,15.069507049126,15.195561636958859,734207600
259,2013-01-15,14.688920021057129,15.084013992944952,14.612137181205222,15.063155846756128,876772400
260,2013-01-16,15.298636436462402,15.399904974135621,14.88782468242029,14.9525139807331,690804800
261,2013-01-17,15.195555686950684,15.439505549270917,15.175908349784965,15.426204447306386,453678400
262,2013-01-18,15.114542961120605,15.181650644202264,15.005717378729063,15.069802891325521,472922800
263,2013-01-22,15.25874137878418,15.352753196750143,15.012676548348924,15.252393526737364,461546400
264,2013-01-23,15.53805923461914,15.56768362247325,15.258742424560348,15.380867550881865,861509600
265,2013-01-24,13.618209838867188,14.078598650663038,13.610651180440508,13.905385583615784,1460852400
266,2013-01-25,13.297173500061035,13.791418779987687,13.149655378186122,13.65417959220901,1208026400
267,2013-01-28,13.597952842712402,13.700127093147874,13.175652841489256,13.2352043064032,785517600
268,2013-01-29,13.853083610534668,13.911426682183734,13.66717490363022,13.860036863518772,571158000
269,2013-01-30,13.809553146362305,13.983975329000133,13.739119783249011,13.814691804902452,417155200
270,2013-01-31,13.769047737121582,13.88361578191922,13.753631759614429,13.814089707217883,319334400
271,2013-02-01,13.712520599365234,13.889663097373901,13.553214077497131,13.878478480909218,539484400
272,2013-02-04,13.370929718017578,13.782649615423681,13.361256188881589,13.721284375772806,477117200
273,2013-02-05,13.84009075164795,13.897526545950313,13.36791192133716,13.423231226718862,573347600
274,2013-02-06,13.825275421142578,14.101870270885257,13.681081372298152,13.798673211743937,593706400
275,2013-02-07,14.236359596252441,14.290479794343023,13.80764429308461,14.085245558792348,704580800
276,2013-02-08,14.44189167022705,14.55834364918838,14.237263223838292,14.412094642911422,633158400
277,2013-02-11,14.59240436553955,14.744736267345367,14.38929895203826,14.48811471514164,517490400
278,2013-02-12,14.226627349853516,14.666896039001792,14.221762394803251,14.579632125650257,609053200
279,2013-02-13,14.199565887451172,14.40115298895857,14.084330110888681,14.205647081025933,475207600
280,2013-02-14,14.186800956726074,14.34034749246155,14.108659622821712,14.123861799955096,355275200
281,2013-02-15,13.991287231445312,14.295340348559655,13.983989800748198,14.255508133383819,391745200
282,2013-02-19,13.986117362976074,14.069428887021076,13.799430439489434,14.019868386779827,435783600
283,2013-02-20,13.647405624389648,13.916187867854847,13.645884108231202,13.916187867854847,476302400
284,2013-02-21,13.562575340270996,13.65713668438813,13.46406243811373,13.560750982162062,447182400
285,2013-02-22,13.706998825073242,13.73101831876521,13.578992558342264,13.659567145060914,330654800
286,2013-02-25,13.463452339172363,13.838044862214058,13.45645856191734,13.799430508110408,372579200
287,2013-02-26,13.651056289672852,13.729197603474743,13.30717247914138,13.494468384503824,501499600
288,2013-02-27,13.517271995544434,13.756561695944843,13.398083843813904,13.63463578912143,587350400
289,2013-02-28,13.420884132385254,13.617605420428164,13.420884132385254,13.501457898353923,322515200
290,2013-03-01,13.088558197021484,13.322982938992,13.073659678268314,13.317509052701327,552448400
291,2013-03-04,12.771735191345215,13.019537745384646,12.739809330364453,13.007375357980857,582755600
292,2013-03-05,13.108925819396973,13.232067121645988,12.79301559291771,12.815211538832061,638433600
293,2013-03-06,12.942304611206055,13.23389167883746,12.904905686290547,13.211391268395598,460250000
294,2013-03-07,13.091903686523438,13.135383820054237,12.802445331513134,12.907039438325176,468473600
295,2013-03-08,13.126561164855957,13.239364439243236,13.032000655282747,13.068183343161117,391482000
296,2013-03-11,13.313556671142578,13.348219475533657,12.926497213813494,13.066665888136693,474236000
297,2013-03-12,13.026528358459473,13.34426377075157,13.000380042174363,13.244534647785395,465911600
298,2013-03-13,13.02409839630127,13.21109063945857,12.933187391009277,13.027139805098324,405549200
299,2013-03-14,13.150280952453613,13.215347289230927,13.087949123066691,13.160313704182553,303875600
300,2013-03-15,13.489602088928223,13.506933083258135,13.294703504233416,13.31537956071264,643960800
301,2013-03-18,13.856287002563477,13.909190935542075,13.414802220422464,13.422403304224577,606197200
302,2013-03-19,13.818889617919922,14.01591537131788,13.63676075545758,13.971218203245748,526775200
303,2013-03-20,13.745615005493164,13.914365286367321,13.669906174875232,13.907980439035695,308660800
304,2013-03-21,13.765376091003418,13.92500374187178,13.685411250640744,13.68905996617115,383255600
305,2013-03-22,14.044496536254883,14.050272451065055,13.776930570901865,13.821626116347451,395105200
306,2013-03-25,14.09527587890625,14.288958235447526,14.040546762027187,14.129025284472783,501135600
307,2013-03-26,14.021082878112793,14.163986822290294,14.00253564954174,14.151824438995146,294294000
